iso_time,seq,fs_hz,sample_index,t_seconds,value
2026-04-22T11:43:01.203+02:00,1,100.000000,120,1.200000,-1.175652
2026-04-22T11:43:01.203+02:00,1,100.000000,121,1.210000,-0.221949
2026-04-22T11:43:01.203+02:00,1,100.000000,122,1.220000,0.662416
2026-04-22T11:43:01.203+02:00,1,100.000000,123,1.230000,1.376465
2026-04-22T11:43:01.203+02:00,1,100.000000,124,1.240000,1.839625
2026-04-22T11:43:01.203+02:00,1,100.000000,125,1.250000,2.000000
2026-04-22T11:43:01.203+02:00,1,100.000000,126,1.260000,1.839678
2026-04-22T11:43:01.203+02:00,1,100.000000,127,1.270000,1.376563
2026-04-22T11:43:01.203+02:00,1,100.000000,128,1.280000,0.662550
2026-04-22T11:43:01.203+02:00,1,100.000000,129,1.290000,-0.221781
2026-04-22T11:43:01.203+02:00,1,100.000000,130,1.300000,-1.175481
2026-04-22T11:43:01.203+02:00,1,100.000000,131,1.310000,-2.087546
2026-04-22T11:43:01.203+02:00,1,100.000000,132,1.320000,-2.848459
2026-04-22T11:43:01.203+02:00,1,100.000000,133,1.330000,-3.361614
2026-04-22T11:43:01.203+02:00,1,100.000000,134,1.340000,-3.553557
2026-04-22T11:43:01.203+02:00,1,100.000000,135,1.350000,-3.382001
2026-04-22T11:43:01.203+02:00,1,100.000000,136,1.360000,-2.840786
2026-04-22T11:43:01.203+02:00,1,100.000000,137,1.370000,-1.961314
2026-04-22T11:43:01.203+02:00,1,100.000000,138,1.380000,-0.810241
2026-04-22T11:43:01.203+02:00,1,100.000000,139,1.390000,0.516407
2026-04-22T11:43:01.203+02:00,1,100.000000,140,1.400000,1.901975
2026-04-22T11:43:01.203+02:00,1,100.000000,141,1.410000,3.220173
2026-04-22T11:43:01.203+02:00,1,100.000000,142,1.420000,4.347095
2026-04-22T11:43:01.203+02:00,1,100.000000,143,1.430000,5.173170
2026-04-22T11:43:01.203+02:00,1,100.000000,144,1.440000,5.613858
2026-04-22T11:43:01.203+02:00,1,100.000000,145,1.450000,5.618057
2026-04-22T11:43:01.203+02:00,1,100.000000,146,1.460000,5.173387
2026-04-22T11:43:01.203+02:00,1,100.000000,147,1.470000,4.307836
2026-04-22T11:43:01.203+02:00,1,100.000000,148,1.480000,3.087537
2026-04-22T11:43:01.203+02:00,1,100.000000,149,1.490000,1.611003
2026-04-22T11:43:01.203+02:00,1,100.000000,150,1.500000,0.000179
2026-04-22T11:43:01.203+02:00,1,100.000000,151,1.510000,-1.610660
2026-04-22T11:43:01.203+02:00,1,100.000000,152,1.520000,-3.087242
2026-04-22T11:43:01.203+02:00,1,100.000000,153,1.530000,-4.307607
2026-04-22T11:43:01.203+02:00,1,100.000000,154,1.540000,-5.173249
2026-04-22T11:43:01.203+02:00,1,100.000000,155,1.550000,-5.618010
2026-04-22T11:43:01.203+02:00,1,100.000000,156,1.560000,-5.613909
2026-04-22T11:43:01.203+02:00,1,100.000000,157,1.570000,-5.173310
2026-04-22T11:43:01.203+02:00,1,100.000000,158,1.580000,-4.347311
