iso_time,seq,fs_hz,sample_index,t_seconds,value
2026-04-22T11:54:33.160+02:00,13,10.000000,72,7.200000,2.338741
2026-04-22T11:54:33.160+02:00,13,10.000000,73,7.300000,-1.590663
2026-04-22T11:54:33.160+02:00,13,10.000000,74,7.400000,3.477771
2026-04-22T11:54:33.160+02:00,13,10.000000,75,7.500000,-5.394650
2026-04-22T11:54:33.160+02:00,13,10.000000,76,7.600000,4.692062
2026-04-22T11:54:33.160+02:00,13,10.000000,77,7.700000,-2.341561
2026-04-22T11:54:33.160+02:00,13,10.000000,78,7.800000,1.592332
2026-04-22T11:54:33.160+02:00,13,10.000000,79,7.900000,-3.478718
2026-04-22T11:54:33.160+02:00,13,10.000000,80,8.000000,5.395986
2026-04-22T11:54:33.160+02:00,13,10.000000,81,8.100000,-4.694866
2026-04-22T11:54:33.160+02:00,13,10.000000,82,8.200000,2.344378
2026-04-22T11:54:33.160+02:00,13,10.000000,83,8.300000,-1.592111
2026-04-22T11:54:33.160+02:00,13,10.000000,84,8.400000,3.479662
2026-04-22T11:54:33.160+02:00,13,10.000000,85,8.500000,-5.397630
2026-04-22T11:54:33.160+02:00,13,10.000000,86,8.600000,4.697666
2026-04-22T11:54:33.160+02:00,13,10.000000,87,8.700000,-2.347192
2026-04-22T11:54:33.160+02:00,13,10.000000,88,8.800000,1.593487
2026-04-22T11:54:33.160+02:00,13,10.000000,89,8.900000,-3.480602
2026-04-22T11:54:33.160+02:00,13,10.000000,90,9.000000,5.399270
2026-04-22T11:54:33.160+02:00,13,10.000000,91,9.100000,-4.700461
2026-04-22T11:54:33.160+02:00,13,10.000000,92,9.200000,2.350003
2026-04-22T11:54:33.160+02:00,13,10.000000,93,9.300000,-1.595151
2026-04-22T11:54:33.160+02:00,13,10.000000,94,9.400000,3.481538
2026-04-22T11:54:33.160+02:00,13,10.000000,95,9.500000,-5.400905
2026-04-22T11:54:33.160+02:00,13,10.000000,96,9.600000,4.704036
2026-04-22T11:54:33.160+02:00,13,10.000000,97,9.700000,-2.352810
2026-04-22T11:54:33.160+02:00,13,10.000000,98,9.800000,1.596812
2026-04-22T11:54:33.160+02:00,13,10.000000,99,9.900000,-3.480594
2026-04-22T11:54:33.160+02:00,13,10.000000,100,10.000000,5.402536
2026-04-22T11:54:33.160+02:00,13,10.000000,101,10.100000,-4.706823
2026-04-22T11:54:33.160+02:00,13,10.000000,102,10.200000,2.355614
2026-04-22T11:54:33.160+02:00,13,10.000000,103,10.300000,-1.598469
2026-04-22T11:54:33.160+02:00,13,10.000000,104,10.400000,3.480550
2026-04-22T11:54:33.160+02:00,13,10.000000,105,10.500000,-5.404163
2026-04-22T11:54:33.160+02:00,13,10.000000,106,10.600000,4.709607
2026-04-22T11:54:33.160+02:00,13,10.000000,107,10.700000,-2.358414
2026-04-22T11:54:33.160+02:00,13,10.000000,108,10.800000,1.600124
2026-04-22T11:54:33.160+02:00,13,10.000000,109,10.900000,-3.481478
2026-04-22T11:54:33.160+02:00,13,10.000000,110,11.000000,5.405787
2026-04-22T11:54:33.160+02:00,13,10.000000,111,11.100000,-4.712386
2026-04-22T11:54:33.160+02:00,13,10.000000,112,11.200000,2.361212
2026-04-22T11:54:33.160+02:00,13,10.000000,113,11.300000,-1.601775
2026-04-22T11:54:33.160+02:00,13,10.000000,114,11.400000,3.482404
2026-04-22T11:54:33.160+02:00,13,10.000000,115,11.500000,-5.405539
2026-04-22T11:54:33.160+02:00,13,10.000000,116,11.600000,4.715162
2026-04-22T11:54:33.160+02:00,13,10.000000,117,11.700000,-2.364804
2026-04-22T11:54:33.160+02:00,13,10.000000,118,11.800000,1.603423
2026-04-22T11:54:33.160+02:00,13,10.000000,119,11.900000,-3.483325
2026-04-22T11:54:33.160+02:00,13,10.000000,120,12.000000,5.407157
2026-04-22T11:54:33.160+02:00,13,10.000000,121,12.100000,-4.717934
2026-04-22T11:54:33.160+02:00,13,10.000000,122,12.200000,2.367595
2026-04-22T11:54:33.160+02:00,13,10.000000,123,12.300000,-1.605068
2026-04-22T11:54:33.160+02:00,13,10.000000,124,12.400000,3.484243
2026-04-22T11:54:33.160+02:00,13,10.000000,125,12.500000,-5.408454
2026-04-22T11:54:33.160+02:00,13,10.000000,126,12.600000,4.720701
2026-04-22T11:54:33.160+02:00,13,10.000000,127,12.700000,-2.370382
2026-04-22T11:54:33.160+02:00,13,10.000000,128,12.800000,1.606710
2026-04-22T11:54:33.160+02:00,13,10.000000,129,12.900000,-3.485157
2026-04-22T11:54:33.160+02:00,13,10.000000,130,13.000000,5.410064
2026-04-22T11:54:33.160+02:00,13,10.000000,131,13.100000,-4.721609
2026-04-22T11:54:33.160+02:00,13,10.000000,132,13.200000,2.373166
2026-04-22T11:54:33.160+02:00,13,10.000000,133,13.300000,-1.608063
2026-04-22T11:54:33.160+02:00,13,10.000000,134,13.400000,3.486068
2026-04-22T11:54:33.160+02:00,13,10.000000,135,13.500000,-5.411669
2026-04-22T11:54:33.160+02:00,13,10.000000,136,13.600000,4.724372
2026-04-22T11:54:33.160+02:00,13,10.000000,137,13.700000,-2.375947
2026-04-22T11:54:33.160+02:00,13,10.000000,138,13.800000,1.609699
2026-04-22T11:54:33.160+02:00,13,10.000000,139,13.900000,-3.486975
2026-04-22T11:54:33.160+02:00,13,10.000000,140,14.000000,5.413270
2026-04-22T11:54:33.160+02:00,13,10.000000,141,14.100000,-4.727911
2026-04-22T11:54:33.160+02:00,13,10.000000,142,14.200000,2.378724
2026-04-22T11:54:33.160+02:00,13,10.000000,143,14.300000,-1.611332
2026-04-22T11:54:33.160+02:00,13,10.000000,144,14.400000,3.487878
2026-04-22T11:54:33.160+02:00,13,10.000000,145,14.500000,-5.414866
2026-04-22T11:54:33.160+02:00,13,10.000000,146,14.600000,4.730665
2026-04-22T11:54:33.160+02:00,13,10.000000,147,14.700000,-2.379653
2026-04-22T11:54:33.160+02:00,13,10.000000,148,14.800000,1.612962
2026-04-22T11:54:33.160+02:00,13,10.000000,149,14.900000,-3.487802
2026-04-22T11:54:33.160+02:00,13,10.000000,150,15.000000,5.416459
2026-04-22T11:54:33.160+02:00,13,10.000000,151,15.100000,-4.733417
2026-04-22T11:54:33.160+02:00,13,10.000000,152,15.200000,2.382427
2026-04-22T11:54:33.160+02:00,13,10.000000,153,15.300000,-1.614588
2026-04-22T11:54:33.160+02:00,13,10.000000,154,15.400000,3.488697
2026-04-22T11:54:33.160+02:00,13,10.000000,155,15.500000,-5.418047
2026-04-22T11:54:33.160+02:00,13,10.000000,156,15.600000,4.736163
2026-04-22T11:54:33.160+02:00,13,10.000000,157,15.700000,-2.385998
2026-04-22T11:54:33.160+02:00,13,10.000000,158,15.800000,1.616212
2026-04-22T11:54:33.160+02:00,13,10.000000,159,15.900000,-3.489590
2026-04-22T11:54:33.160+02:00,13,10.000000,160,16.000000,5.419632
2026-04-22T11:54:33.160+02:00,13,10.000000,161,16.100000,-4.738906
2026-04-22T11:54:33.160+02:00,13,10.000000,162,16.200000,2.388766
2026-04-22T11:54:33.160+02:00,13,10.000000,163,16.300000,-1.615997
2026-04-22T11:54:33.160+02:00,13,10.000000,164,16.400000,3.490478
2026-04-22T11:54:33.160+02:00,13,10.000000,165,16.500000,-5.420891
2026-04-22T11:54:33.160+02:00,13,10.000000,166,16.600000,4.741645
2026-04-22T11:54:33.160+02:00,13,10.000000,167,16.700000,-2.391530
2026-04-22T11:54:33.160+02:00,13,10.000000,168,16.800000,1.617617
2026-04-22T11:54:33.160+02:00,13,10.000000,169,16.900000,-3.491363
2026-04-22T11:54:33.160+02:00,13,10.000000,170,17.000000,5.422466
2026-04-22T11:54:33.160+02:00,13,10.000000,171,17.100000,-4.744380
2026-04-22T11:54:33.160+02:00,13,10.000000,172,17.200000,2.394291
2026-04-22T11:54:33.160+02:00,13,10.000000,173,17.300000,-1.618953
2026-04-22T11:54:33.160+02:00,13,10.000000,174,17.400000,3.492244
2026-04-22T11:54:33.160+02:00,13,10.000000,175,17.500000,-5.424037
2026-04-22T11:54:33.160+02:00,13,10.000000,176,17.600000,4.747111
2026-04-22T11:54:33.160+02:00,13,10.000000,177,17.700000,-2.397048
2026-04-22T11:54:33.160+02:00,13,10.000000,178,17.800000,1.620568
2026-04-22T11:54:33.160+02:00,13,10.000000,179,17.900000,-3.491298
2026-04-22T11:54:33.160+02:00,13,10.000000,180,18.000000,5.425604
2026-04-22T11:54:33.160+02:00,13,10.000000,181,18.100000,-4.750615
2026-04-22T11:54:33.160+02:00,13,10.000000,182,18.200000,2.399802
2026-04-22T11:54:33.160+02:00,13,10.000000,183,18.300000,-1.622180
2026-04-22T11:54:33.160+02:00,13,10.000000,184,18.400000,3.492175
2026-04-22T11:54:33.160+02:00,13,10.000000,185,18.500000,-5.427167
2026-04-22T11:54:33.160+02:00,13,10.000000,186,18.600000,4.753337
2026-04-22T11:54:33.160+02:00,13,10.000000,187,18.700000,-2.402553
2026-04-22T11:54:33.160+02:00,13,10.000000,188,18.800000,1.623788
2026-04-22T11:54:33.160+02:00,13,10.000000,189,18.900000,-3.492073
2026-04-22T11:54:33.160+02:00,13,10.000000,190,19.000000,5.428726
2026-04-22T11:54:33.160+02:00,13,10.000000,191,19.100000,-4.756056
2026-04-22T11:54:33.160+02:00,13,10.000000,192,19.200000,2.405300
2026-04-22T11:54:33.160+02:00,13,10.000000,193,19.300000,-1.625393
2026-04-22T11:54:33.160+02:00,13,10.000000,194,19.400000,3.492943
2026-04-22T11:54:33.160+02:00,13,10.000000,195,19.500000,-5.428467
2026-04-22T11:54:33.160+02:00,13,10.000000,196,19.600000,4.758770
2026-04-22T11:54:33.160+02:00,13,10.000000,197,19.700000,-2.408848
2026-04-22T11:54:33.160+02:00,13,10.000000,198,19.800000,1.626995
2026-04-22T11:54:33.160+02:00,13,10.000000,199,19.900000,-3.493809
2026-04-22T11:54:33.160+02:00,13,10.000000,200,20.000000,5.430021
2026-04-22T11:54:33.160+02:00,13,10.000000,201,20.100000,-4.761481
2026-04-22T11:54:33.160+02:00,13,10.000000,202,20.200000,2.411589
2026-04-22T11:54:33.160+02:00,13,10.000000,203,20.300000,-1.628593
2026-04-22T11:54:33.160+02:00,13,10.000000,204,20.400000,3.494672
2026-04-22T11:54:33.160+02:00,13,10.000000,205,20.500000,-5.431245
2026-04-22T11:54:33.160+02:00,13,10.000000,206,20.600000,4.764187
2026-04-22T11:54:33.160+02:00,13,10.000000,207,20.700000,-2.414326
